58,mLearningIndia,"A collection of instructor-led video lectures across Physics, Chemistry, and Biology for grades 8 to 12.","https://play.google.com/store/apps/details?id=com.it.mlearning,https://play.google.com/store/apps/details?id=com.it.mlearning",8,12,Science,Free,2,Hindi,EN
59,Katha Khazana,"The Katha Khazana app hosts a library of illustrated Hindi stories, narrated storytelling, animated videos, and reading games for children aged 4 to 12.","https://play.google.com/store/apps/details?id=org.katha.kathakhazana&hl=en_IN,https://play.google.com/store/apps/details?id=org.katha.kathakhazana&hl=en_IN",15,15,Hindi,Free,2,Hindi,EN
60,A+ Click,An interactive website featuring an extensive question bank covering math and logical reasoning concepts for all grades.,"https://aplusclick.org/,https://aplusclick.org/",1,12,Math,Free,3,English,EN
61,CK-12,"CK-12 FlexiBooks are free, customizable textbooks that allow users to edit and build upon existing content using images, videos, web links, and animation to better explain concepts. FlexiBooks can also be shared with peers through social media and email.","https://www.ck12.org/cbse/,https://www.ck12.org/cbse/",9,12,"Math, Science",Free,3,English,EN
62,MakeMeGenius,A collection of 2D animated videos covering various concepts in Science for grades K to 7.,"https://www.makemegenius.com/english_video.php,https://www.makemegenius.com/english_video.php",0,7,Science,Free,3,English,EN
63,MakeMeGenius Hindi,A collection of 2D animated videos covering various concepts in Science for grades K to 7.,"https://www.makemegenius.com/hindi_video.php,https://www.makemegenius.com/hindi_video.php",0,7,Science,Free,3,Hindi,EN
64,Mindspark- English,Mindspark assesses the child's learning level and displays remediation content and assessments to bring students to their appropriate grade level.,"https://mindspark.in/,https://mindspark.in/",1,8,Maths,Free for 60 days,2,English,EN
65,Convegenius,Convegenius is a Personalized Adaptive Learning (PAL) product that assesses the child's learning level and tailors its remediation content and assessments to bring students to their appropriate grade level.,"https://play.google.com/store/apps/details?id=com.cgslate.app.b2bNew&hl=en_IN,https://play.google.com/store/apps/details?id=com.cgslate.app.b2bNew&hl=en_IN",1,10,Maths,Free,1,"English, Hindi, Urdu, Telugu, Tamil, Bengali, Gujarati, Punjabi",EN
66,Class Saathi,"Class Saathi is a quiz-based learning app to support students with revision for exams, covering CBSE and NCERT syllabus. ","https://play.google.com/store/apps/details?id=com.tag_hive.saathi.saathi,https://play.google.com/store/apps/details?id=com.tag_hive.saathi.saathi",6,10,"Math, Science",Free,1,English,EN
67,दीक्षा,"दीक्षा के पास बहुत ही आकर्षक कंटेंट है (गतिविधियाँ, परीक्षाएं , वीडियो, कार्यपत्रक और गीत) जो आप सीधा इस्तेमाल कर सकते हैं या अपनी पाठ योजनाओं में इन्हें डाल सकते हैं। इसके विशाल पुस्तकालय का उपयोग आप अपनी कक्षा और अभ्यास परीक्षाओं को ज़्यादा आकर्षक और मजेदार बनाने के लिए कर सकते हैं!","https://diksha.gov.in/explore,https://play.google.com/store/apps/details?id=in.gov.diksha.app&hl=en_IN",0,12,"अंग्रेजी, हिंदी, गणित, विज्ञान",मुफ्त,3,"अंग्रेजी, हिंदी, बंगला, गुजराती, तेलुगु, मराठी, तमिल, कन्नड़, उर्दू",HI
68,टीचर ऐप,"एक ऐसा मंच जहाँ आप अपने आप को सिखाने और विकसित करने के लिए हिंदी में उच्च गुणवत्ता की सामग्री का इस्तेमाल कर सकते हैं। आप भारत के विभिन्न हिस्सों से अपनी कक्षाओं, कहानियों और वार्तालापों के लिए पाठ्यक्रम, शैक्षिक संसाधनों तक पहुँच प्राप्त कर सकते हैं।","https://play.google.com/store/apps/details?id=org.chimple.bahama&hl=en,https://play.google.com/store/apps/details?id=org.chimple.bahama&hl=en",1,3,"अंग्रेजी, हिंदी, गणित",मुफ्त,1,"अंग्रेजी, हिंदी",HI
69,गूगल क्लासरूम,"आप ऑनलाइन क्लासरूम बना सकते हैं, छात्रों को अपनी कक्षा में भाग लेने के लिए कह सकते हैं, और असाइनमेंट दे सकते हैं। आप एप के भीतर से ही असाइनमेंट के बारे में संवाद कर सकते हैं और छात्रों की प्रगति की निगरानी कर सकते हैं। स्कूल इस समाधान का उपयोग करने के लिए शिक्षा खाते के लिए एक मुफ्त गूगल एप भी बनवा सकते है ।","https://play.google.com/store/apps/details?id=com.google.android.apps.seekh&hl=en,https://play.google.com/store/apps/details?id=com.google.android.apps.seekh&hl=en",0,4,"अंग्रेजी, हिंदी, मराठी, तमिल, तेलुगु, उर्दू, बंगाली",मुफ्त,1,"अंग्रेजी, हिंदी, मराठी, तमिल, तेलुगु, उर्दू, बंगाली",HI
70,टेड एड,"टेड-एड प्लेटफ़ॉर्म आपको किसी भी टेड टॉक, टेड-एड लेसन या शैक्षिक वीडियो (यूट्यूब से) लेने की अनुमति देता है और आप आसानी से इच्छा अनुसार प्रश्नों और चर्चाओं की एक पाठ योजना बना सकते हैं। फिर आप इन पाठों को बाट सकते हैं और अपने छात्रों से जुड़, इनका जवाब दे सकते है","https://play.google.com/store/apps/details?id=com.google.android.apps.seekh&hl=en,https://play.google.com/store/apps/details?id=com.google.android.apps.seekh&hl=en",15,15,बोलना और पढ़ना,मुफ्त,1,"अंग्रेजी, हिंदी, मराठी, तमिल, तेलुगु, उर्दू, बंगाली",HI
71,पैडलैट,"पैडलेट आपकी स्क्रीन के लिए एक चार्टपेपर की तरह है। एक खाली पन्ने से शुरू करें और फिर अपनी कक्षा के साथ बात चीत करने के लिए उस पर लिखें। वीडियो अपलोड करें और छात्रों से उनकी विडियोअपलोड करने के लिए कहें, इंटरव्यू रिकॉर्ड करें और छात्रों को सवाल पूछने को कहें, सेल्फी लें, अपनी खुद के पोस्ट लिखें या कुछ लिखित अपलोड करें। आप जो चाहें पोस्ट कर सकते हैं और अपने छात्रों को सहयोग करने, चर्चा करने और अपनी कक्षाओं के दौरान या होमवर्क के दौरान विचार करने में मदद कर सकते हैं!","https://play.google.com/store/apps/details?id=com.csf.topparent,https://play.google.com/store/apps/details?id=com.csf.topparent",0,3,"गणित, हिंदी, अंग्रेजी",मुफ्त,1,हिन्दी,HI
